generation,best_fitness,avg_fitness,std_fitness,best_G,best_tct,best_Makespan,best_profit,best_imbalance,ideal_G,ideal_tct,ideal_Makespan,ideal_profit,ideal_imbalance,weight_G,weight_travel,weight_Makespan,weight_profit,weight_imbalance,hypervolume,pareto_front_size,genotypic_diversity,phenotypic_diversity,priority_diversity,elapsed_time_seconds
0,0.05915492957746479,0.1472265777138245,0.0486117771069457,-21703.060132081304,524.3346696018068,23595.060132081304,-3409.0,0.9428090415820634,-2643.79941122084,98.34284512695592,4818.79941122084,-3598.0,0.4714045207910317,1.0,1.0,1.0,1.0,1.0,0.9239584756751604,30,0.4322393883594426,0.14641262394851506,0.1663923553932455,0.0
1,0.042728564661297964,0.1086546509796427,0.04615441108345617,-5383.434184637706,155.8632121799522,7481.434184637706,-3147.0,0.4714045207910317,-701.5854539948396,56.27584414273427,2363.5854539948396,-3598.0,0.4714045207910317,0.3,0.2497,0.2497,0.1003,0.1003,1.3235569403744978,15,0.3885640449697072,0.14641262394851506,0.1663923553932455,0.668440580368042
2,0.0346744089589382,0.10379753047591316,0.04470988761957131,-3996.704268684157,128.24902699327993,6027.704268684157,-3180.0,0.4714045207910317,-701.5854539948396,56.27584414273427,2363.5854539948396,-3598.0,0.4714045207910317,0.3,0.2494,0.2494,0.10060000000000001,0.10060000000000001,1.3029986201657247,10,0.4313608544492262,0.21192957436084003,0.09030289167216726,1.0977649688720703
3,0.02596611460118028,0.07739291271885387,0.03986033530285617,-3865.1204435388026,122.37750924039172,5874.120443538803,-3257.0,2.449489742783178,-701.5854539948396,56.27584414273427,2363.5854539948396,-3598.0,0.0,0.3,0.2491,0.2491,0.1009,0.1009,1.36127812016402,14,0.4490710484755594,0.21676249248780127,0.056246050937643954,1.5179164409637451
4,0.02596611460118028,0.06185021951020567,0.026438225836452355,-3865.1204435388026,122.37750924039172,5874.120443538803,-3257.0,2.449489742783178,-701.5854539948396,56.27584414273427,2363.5854539948396,-3598.0,0.0,0.3,0.2488,0.2488,0.10120000000000001,0.10120000000000001,1.3501965822525517,16,0.3502884862341841,0.20831897951761558,0.051458154672151486,1.946300983428955
5,0.02596611460118028,0.056326067911355235,0.01776643814245933,-3865.1204435388026,122.37750924039172,5874.120443538803,-3257.0,2.449489742783178,-701.5854539948396,56.27584414273427,2363.5854539948396,-3598.0,0.0,0.3,0.2485,0.2485,0.1015,0.1015,1.3675902749938569,11,0.3517715729269398,0.2036013672960408,0.048367397259042516,2.3743560314178467
6,0.02596611460118028,0.054141738267791215,0.015940671944184148,-3865.1204435388026,122.37750924039172,5874.120443538803,-3257.0,2.449489742783178,-701.5854539948396,56.27584414273427,2363.5854539948396,-3598.0,0.0,0.3,0.2482,0.2482,0.1018,0.1018,1.3168947183666029,7,0.35670598232545453,0.20821396461748076,0.04525388578723525,2.792198419570923
7,0.02596611460118028,0.05016203490922495,0.01503189195810144,-3865.1204435388026,122.37750924039172,5874.120443538803,-3257.0,2.449489742783178,-701.5854539948396,56.27584414273427,2363.5854539948396,-3598.0,0.0,0.3,0.2479,0.2479,0.10210000000000001,0.10210000000000001,1.2982931706040775,7,0.3929423962534463,0.2136632421497297,0.04302280738545555,3.200723648071289
8,0.02596611460118028,0.049309601432051806,0.016699047514580907,-3865.1204435388026,122.37750924039172,5874.120443538803,-3257.0,2.449489742783178,-701.5854539948396,56.27584414273427,2363.5854539948396,-3598.0,0.0,0.3,0.2476,0.2476,0.1024,0.1024,1.2949007687145975,14,0.4020918873841711,0.2172501018697338,0.04106162158918344,3.6104867458343506
9,0.02596611460118028,0.046931810489188645,0.016489041054514545,-3865.1204435388026,122.37750924039172,5874.120443538803,-3257.0,2.449489742783178,-701.5854539948396,56.27584414273427,2363.5854539948396,-3598.0,0.0,0.3,0.2473,0.2473,0.10270000000000001,0.10270000000000001,1.2918722200882828,17,0.4178440856948222,0.21548943018888778,0.039674761710517724,4.015686273574829
