generation,best_fitness,avg_fitness,std_fitness,best_G,best_tct,best_Makespan,best_profit,best_imbalance,ideal_G,ideal_tct,ideal_Makespan,ideal_profit,ideal_imbalance,weight_G,weight_travel,weight_Makespan,weight_profit,weight_imbalance,hypervolume,pareto_front_size,genotypic_diversity,phenotypic_diversity,priority_diversity,elapsed_time_seconds
0,0.043643578047198484,0.15036330973914713,0.04691427581703693,-16328.058685436885,403.77908189859744,18170.058685436885,-3496.0,0.816496580927726,-2643.79941122084,98.34284512695592,4818.79941122084,-3571.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9550408859624709,22,0.4124503965285509,0.14632428933138655,0.16990684498887051,0.0
1,0.04087992667277727,0.1058501542826107,0.047588415480478874,-4632.991458647021,140.37482205514627,6737.991458647021,-3125.0,0.816496580927726,-577.9069076475917,56.99741410132199,2051.9069076475917,-3571.0,0.0,0.3,0.2497,0.2497,0.1003,0.1003,1.3918829453014956,13,0.423828083998772,0.14632428933138655,0.16990684498887051,0.6640210151672363
2,0.035807127882599585,0.10543206142828312,0.0458320858054314,-2060.8963297257837,89.84214066057297,4042.8963297257837,-3144.0,1.699673171197595,-577.9069076475917,56.99741410132199,2051.9069076475917,-3571.0,0.0,0.3,0.2494,0.2494,0.10060000000000001,0.10060000000000001,1.3288465621259058,9,0.4609625037545335,0.22066099348020043,0.10268542012880544,1.1221647262573242
3,0.035807127882599585,0.0944093417332132,0.04196245704259563,-2060.8963297257837,89.84214066057297,4042.8963297257837,-3144.0,1.699673171197595,-577.9069076475917,56.99741410132199,2051.9069076475917,-3571.0,0.0,0.3,0.2491,0.2491,0.1009,0.1009,1.2817826810709096,10,0.4239084111895209,0.22189450643088507,0.06614826171864184,1.5390822887420654
4,0.030356394129979036,0.0762513180012008,0.033495447388320596,-3150.944114197905,112.17269813473706,5159.944114197905,-3209.0,1.4142135623730951,-577.9069076475917,56.99741410132199,2051.9069076475917,-3571.0,0.0,0.3,0.2488,0.2488,0.10120000000000001,0.10120000000000001,1.3459403122218379,11,0.3837220040192823,0.22447377117305006,0.05782750612764332,1.963402509689331
5,0.028679245283018868,0.05813904165571427,0.025752449712430594,-4479.9238178853675,142.95386261967482,6432.9238178853675,-3229.0,3.0912061651652345,-577.9069076475917,56.99741410132199,2051.9069076475917,-3571.0,0.0,0.3,0.2485,0.2485,0.1015,0.1015,1.3783686610581696,11,0.3525808579087102,0.21554786793473862,0.05332250461345144,2.3902153968811035
6,0.028679245283018868,0.04611479043704058,0.01271583002423704,-4479.9238178853675,142.95386261967482,6432.9238178853675,-3229.0,3.0912061651652345,-577.9069076475917,56.99741410132199,2051.9069076475917,-3571.0,0.0,0.3,0.2482,0.2482,0.1018,0.1018,1.4051314303415972,19,0.34489037406848644,0.2048472305128498,0.045159314063227755,2.8144900798797607
7,0.028679245283018868,0.04175652063260858,0.010596237536134992,-4479.9238178853675,142.95386261967482,6432.9238178853675,-3229.0,3.0912061651652345,-577.9069076475917,56.99741410132199,2051.9069076475917,-3571.0,0.0,0.3,0.2479,0.2479,0.10210000000000001,0.10210000000000001,1.4083833966292374,15,0.34161619722643183,0.20438779335085286,0.04273486356667907,3.2426021099090576
8,0.028679245283018868,0.04126816354657388,0.011293400827501734,-4479.9238178853675,142.95386261967482,6432.9238178853675,-3229.0,3.0912061651652345,-577.9069076475917,56.99741410132199,2051.9069076475917,-3571.0,0.0,0.3,0.2476,0.2476,0.1024,0.1024,1.3464809769329962,14,0.38124031950428644,0.2111845244319106,0.03693325506654403,3.6917624473571777
9,0.02171907756813417,0.04157836452822774,0.012494218180028637,-3816.6527829664074,128.53756324923654,5655.652782966407,-3312.0,2.943920288775949,-577.9069076475917,56.99741410132199,2051.9069076475917,-3571.0,0.0,0.3,0.2473,0.2473,0.10270000000000001,0.10270000000000001,1.368811062430666,14,0.39306681291854345,0.21211196420672007,0.041369164424032344,4.192445278167725
10,0.023228511530398326,0.03958063569181586,0.011598083571552073,-3568.429099855689,123.25975226944747,5423.429099855689,-3294.0,1.699673171197595,-577.9069076475917,56.99741410132199,2051.9069076475917,-3571.0,0.0,0.3,0.247,0.247,0.10300000000000001,0.10300000000000001,1.3546081348590824,19,0.41877432892513083,0.22060876894111053,0.03642092719779821,4.6393749713897705
