generation,best_fitness,avg_fitness,std_fitness,best_G,best_tct,best_Makespan,best_profit,best_imbalance,ideal_G,ideal_tct,ideal_Makespan,ideal_profit,ideal_imbalance,weight_G,weight_travel,weight_Makespan,weight_profit,weight_imbalance,hypervolume,pareto_front_size,genotypic_diversity,phenotypic_diversity,priority_diversity,elapsed_time_seconds
0,0.056182472956428975,0.15623144566162375,0.04020907880415543,-20536.49808189847,487.315175693445,22416.49808189847,-3441.0,0.4714045207910317,-2643.79941122084,98.34284512695592,4818.79941122084,-3600.0,0.0,1.0,1.0,1.0,1.0,1.0,0.752350785886191,31,0.37844424150453065,0.14500195815042657,0.16531678524504204,0.0
1,0.03736263736263736,0.08770377318296114,0.04594238846406474,-4187.09396138662,128.22640737523716,6283.09396138662,-3209.0,0.816496580927726,-1123.167602833605,71.87283165351592,2731.167602833605,-3600.0,0.0,0.3,0.2497,0.2497,0.1003,0.1003,1.359377966711188,17,0.4440234868880609,0.14500195815042657,0.16531678524504204,0.7350912094116211
2,0.03526039178213091,0.07286548571855431,0.03802443244136485,-4011.1565172556284,124.47258198480874,6099.156517255628,-3231.0,1.247219128924647,-916.2796548455985,62.8951034410133,2731.167602833605,-3600.0,0.0,0.3,0.2494,0.2494,0.10060000000000001,0.10060000000000001,1.3709176690097966,17,0.3556322398459863,0.18722858250315733,0.0876497192483273,1.1709909439086914
3,0.03526039178213091,0.057257134072321796,0.021368078981407475,-4011.1565172556284,124.47258198480874,6099.156517255628,-3231.0,1.247219128924647,-916.2796548455985,62.8951034410133,2731.167602833605,-3600.0,0.0,0.3,0.2491,0.2491,0.1009,0.1009,1.350083508712488,18,0.2622404135416982,0.17365558193901137,0.0459183223142244,1.6445863246917725
4,0.03526039178213091,0.05163313479538842,0.01507367338000349,-4011.1565172556284,124.47258198480874,6099.156517255628,-3231.0,1.247219128924647,-916.2796548455985,62.8951034410133,2731.167602833605,-3600.0,0.0,0.3,0.2488,0.2488,0.10120000000000001,0.10120000000000001,1.3420319365578457,18,0.26376639728623524,0.17649995788980472,0.04144340871984127,2.1063783168792725
5,0.03526039178213091,0.049766580690653914,0.013219893737268893,-4011.1565172556284,124.47258198480874,6099.156517255628,-3231.0,1.247219128924647,-916.2796548455985,62.8951034410133,2731.167602833605,-3600.0,0.0,0.3,0.2485,0.2485,0.1015,0.1015,1.3507952934027003,20,0.30141979650737016,0.18702094859569263,0.040557158308397484,2.5574798583984375
6,0.03401815575728619,0.0529271000906599,0.014626577322463027,-4180.618973000241,129.8004036808562,6100.618973000241,-3244.0,1.8856180831641267,-916.2796548455985,62.8951034410133,2731.167602833605,-3600.0,0.0,0.3,0.2482,0.2482,0.1018,0.1018,1.3659785411974634,13,0.33435400268047905,0.19938648365452305,0.04405039190618773,2.994781970977783
7,0.03258480649784998,0.05292972129235419,0.018488513198060774,-4035.9634533062354,133.40826030241445,5869.963453306235,-3259.0,2.160246899469287,-916.2796548455985,62.8951034410133,2731.167602833605,-3600.0,0.0,0.3,0.2479,0.2479,0.10210000000000001,0.10210000000000001,1.3090584100588425,23,0.38487939589742004,0.21114254985930253,0.04655576062942649,3.408616781234741
8,0.025513616817964647,0.04892170177236157,0.01609152174528072,-2937.4484699447394,103.3074142541434,4855.448469944739,-3333.0,3.265986323710904,-916.2796548455985,62.8951034410133,2731.167602833605,-3600.0,0.0,0.3,0.2476,0.2476,0.1024,0.1024,1.3436802444665854,19,0.41321238987642017,0.21479170607408077,0.042706174896238736,3.1323726177215576
9,0.025513616817964647,0.04938802560729989,0.014971006880610873,-2937.4484699447394,103.3074142541434,4855.448469944739,-3333.0,3.265986323710904,-916.2796548455985,62.8951034410133,2731.167602833605,-3600.0,0.0,0.3,0.2473,0.2473,0.10270000000000001,0.10270000000000001,1.3403307653103211,17,0.42648916527851144,0.22247364042171108,0.03580353108692399,3.578176259994507
10,0.025513616817964647,0.04785726791778101,0.014221791513865096,-2937.4484699447394,103.3074142541434,4855.448469944739,-3333.0,3.265986323710904,-916.2796548455985,62.8951034410133,2731.167602833605,-3600.0,0.0,0.3,0.247,0.247,0.10300000000000001,0.10300000000000001,1.3134130131530461,13,0.44735376688133555,0.22879115480506618,0.034849211675083154,4.00482702255249
