generation,best_fitness,avg_fitness,std_fitness,best_G,best_tct,best_Makespan,best_profit,best_imbalance,ideal_G,ideal_tct,ideal_Makespan,ideal_profit,ideal_imbalance,weight_G,weight_travel,weight_Makespan,weight_profit,weight_imbalance,hypervolume,pareto_front_size,genotypic_diversity,phenotypic_diversity,priority_diversity,elapsed_time_seconds
0,0.03857921956990924,0.15238579464067603,0.048102560663124884,-21000.575662803527,508.10168139563393,22864.575662803527,-3543.0,0.4714045207910317,-2643.79941122084,98.34284512695592,4818.79941122084,-3630.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0093830602891773,24,0.4244321399995673,0.14488274785037353,0.1695452427756645,0.0
1,0.036703096539162115,0.10728966744305396,0.04921642155427521,-4336.278387573948,132.10772219538669,6473.278387573948,-3227.0,1.699673171197595,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2497,0.2497,0.1003,0.1003,1.424503923672519,13,0.42393593653314304,0.14488274785037353,0.1695452427756645,0.7075259685516357
2,0.030300632911392407,0.10826605260915832,0.04609024053930789,-2688.9106759422693,100.44490799877168,4720.910675942269,-3247.0,1.4142135623730951,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2494,0.2494,0.10060000000000001,0.10060000000000001,1.3488413963501027,8,0.46674668997737007,0.21513341676272513,0.1070676351971957,1.112572431564331
3,0.02920877025738799,0.09987599857123247,0.041084010944067134,-2688.9106759422693,100.44490799877168,4720.910675942269,-3247.0,1.4142135623730951,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2491,0.2491,0.1009,0.1009,1.3711088144286996,7,0.45966302384102337,0.21918460271382448,0.0647383710506763,1.4955604076385498
4,0.02920877025738799,0.07985502805731039,0.03658957427342408,-2688.9106759422693,100.44490799877168,4720.910675942269,-3247.0,1.4142135623730951,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2488,0.2488,0.10120000000000001,0.10120000000000001,1.3364342381832623,4,0.42348744273789657,0.22393342317626241,0.06284290206454261,1.8957290649414062
5,0.02920877025738799,0.058788581848622616,0.02097707410346415,-2688.9106759422693,100.44490799877168,4720.910675942269,-3247.0,1.4142135623730951,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2485,0.2485,0.1015,0.1015,1.3496141608668533,4,0.3856474564724561,0.22086252346739033,0.06123882682914699,1.661865472793579
6,0.02699714013346044,0.05050818737334283,0.014884969830220116,-5188.645364472136,155.84011661895948,7168.645364472136,-3276.0,2.0548046676563256,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2482,0.2482,0.1018,0.1018,1.3820128789827446,10,0.36312859531522207,0.20489880823309825,0.05070293404997162,2.069554567337036
7,0.021811248808388944,0.04904294582500115,0.015982006844334158,-5351.116544261372,159.15470748394287,7321.116544261372,-3344.0,1.247219128924647,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2479,0.2479,0.10210000000000001,0.10210000000000001,1.3868879330400317,9,0.3511899762130016,0.20829518343907472,0.045087425191321605,2.482253313064575
8,0.021811248808388944,0.04436576922238273,0.014114144620773232,-5351.116544261372,159.15470748394287,7321.116544261372,-3344.0,1.247219128924647,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2476,0.2476,0.1024,0.1024,1.3803876262625663,14,0.38548287779676754,0.21544914338566723,0.04046636767137353,2.9024548530578613
9,0.021811248808388944,0.042424594946052156,0.0116961290640586,-5351.116544261372,159.15470748394287,7321.116544261372,-3344.0,1.247219128924647,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2473,0.2473,0.10270000000000001,0.10270000000000001,1.3608519610227028,16,0.40437937916681016,0.21716268921609688,0.040341987253936826,3.3561108112335205
10,0.023401903175580323,0.04137140970240682,0.014951071559582817,-4979.606336176334,154.6274167312803,6803.606336176334,-3332.0,4.109609335312651,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.247,0.247,0.10300000000000001,0.10300000000000001,1.3724961056220748,11,0.42178815136059983,0.22147211405858153,0.03593380143016337,3.7879881858825684
11,0.023401903175580323,0.041029137637252855,0.013003169915121635,-4979.606336176334,154.6274167312803,6803.606336176334,-3332.0,4.109609335312651,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2467,0.2467,0.1033,0.1033,1.373066880943083,11,0.4307178818167761,0.2193127132301896,0.03536566778808254,4.195057392120361
12,0.023401903175580323,0.04110477275572269,0.012663312969160066,-4979.606336176334,154.6274167312803,6803.606336176334,-3332.0,4.109609335312651,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2464,0.2464,0.10360000000000001,0.10360000000000001,1.3716687054455354,12,0.4386392984336927,0.22378707578123125,0.036355137730442,4.604545831680298
13,0.023401903175580323,0.040127001751217556,0.010972331559902128,-4979.606336176334,154.6274167312803,6803.606336176334,-3332.0,4.109609335312651,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.24609999999999999,0.24609999999999999,0.1039,0.1039,1.3666674474388156,13,0.45609712120899254,0.22765082836944373,0.03754416577720299,5.016357421875
14,0.023401903175580323,0.038602507635370334,0.00997064019361935,-4979.606336176334,154.6274167312803,6803.606336176334,-3332.0,4.109609335312651,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2458,0.2458,0.10420000000000001,0.10420000000000001,1.3667443444167588,12,0.47175256390917686,0.23273275380268715,0.03920914154946107,5.41651177406311
15,0.023401903175580323,0.03910278453191294,0.011091189395319664,-4979.606336176334,154.6274167312803,6803.606336176334,-3332.0,4.109609335312651,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2455,0.2455,0.10450000000000001,0.10450000000000001,1.3427232978843078,8,0.4629462607522043,0.23223087455594646,0.038691695834497074,5.8514368534088135
16,0.023401903175580323,0.039066054949602545,0.013328331881385984,-4979.606336176334,154.6274167312803,6803.606336176334,-3332.0,4.109609335312651,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2452,0.2452,0.1048,0.1048,1.3930689588244882,16,0.4801366031425539,0.23414542844480074,0.036452362198905276,6.254059314727783
17,0.023260247855100096,0.03947217588041714,0.012259090036804532,-5191.116673436949,159.86628803265793,7034.116673436949,-3325.0,1.699673171197595,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.2449,0.2449,0.1051,0.1051,1.4002095652280133,9,0.48603933076700706,0.2294731598793731,0.03687797351248107,6.669219493865967
18,0.023260247855100096,0.04004834930339066,0.01318380235448809,-5191.116673436949,159.86628803265793,7034.116673436949,-3325.0,1.699673171197595,-1294.6716345706814,69.8889923868892,3354.6716345706814,-3630.0,0.0,0.3,0.24459999999999998,0.24459999999999998,0.1054,0.1054,1.3847929532566225,11,0.48382914027532986,0.23128928258085385,0.03821161102155362,7.073798179626465
