generation,best_fitness,avg_fitness,std_fitness,best_G,best_tct,best_Makespan,best_profit,best_imbalance,ideal_G,ideal_tct,ideal_Makespan,ideal_profit,ideal_imbalance,weight_G,weight_travel,weight_Makespan,weight_profit,weight_imbalance,hypervolume,pareto_front_size,genotypic_diversity,phenotypic_diversity,priority_diversity,elapsed_time_seconds
0,0.046928448536198236,0.14631643793402416,0.04950628225707546,-21650.53400365383,521.7007556367518,23476.53400365383,-3557.0,0.816496580927726,-2643.79941122084,98.34284512695592,4818.79941122084,-3609.0,0.4714045207910317,1.0,1.0,1.0,1.0,1.0,1.0409359130133002,22,0.4118617165084831,0.14584884625565445,0.16624477115558892,0.0
1,0.04138257575757576,0.116200148204803,0.05303921734018105,-6107.617713822292,168.56362681269982,8259.617713822292,-3172.0,0.9428090415820634,-1958.7835232852194,84.0632618928459,3511.0670740751084,-3609.0,0.4714045207910317,0.3,0.2497,0.2497,0.1003,0.1003,1.4033056221717939,9,0.37035868619802587,0.14584884625565445,0.16624477115558892,0.7712690830230713
2,0.03231404958677686,0.08971878549928453,0.046949504538353413,-5530.469227129202,157.55144223185837,7562.469227129202,-3218.0,1.247219128924647,-1584.165428078818,77.02533539301778,3511.0670740751084,-3609.0,0.0,0.3,0.2494,0.2494,0.10060000000000001,0.10060000000000001,1.36486022802922,8,0.4459784946323219,0.21548725793501478,0.07432326092369657,1.2085614204406738
3,0.02727272727272727,0.06892768627107011,0.036127552958674716,-2728.0558158615513,101.34903947525112,4662.055815861551,-3279.0,0.816496580927726,-1584.165428078818,77.02533539301778,3511.0670740751084,-3609.0,0.0,0.3,0.2491,0.2491,0.1009,0.1009,1.383397952202247,4,0.3579660956765852,0.20776102092526733,0.05814758917787063,1.6543128490447998
4,0.0271900826446281,0.0555271165859475,0.026181219654093934,-4620.128774611145,140.19422924704563,6589.128774611145,-3280.0,0.9428090415820634,-1213.4049556651566,70.47329160158918,2889.4049556651566,-3609.0,0.0,0.3,0.2488,0.2488,0.10120000000000001,0.10120000000000001,1.4078539055357306,12,0.32114513092503144,0.20144182344724318,0.0509429027554979,2.08697247505188
5,0.024958677685950417,0.04169197249447171,0.011339802063336143,-4342.696639797307,135.31949216950667,6224.696639797307,-3307.0,0.9428090415820634,-1213.4049556651566,70.47329160158918,2889.4049556651566,-3609.0,0.0,0.3,0.2485,0.2485,0.1015,0.1015,1.3764571147047506,12,0.3018547023438307,0.193779174783569,0.04959110585234431,2.514892101287842
6,0.024958677685950417,0.0393215594196008,0.01103991432048929,-4342.696639797307,135.31949216950667,6224.696639797307,-3307.0,0.9428090415820634,-1213.4049556651566,70.47329160158918,2889.4049556651566,-3609.0,0.0,0.3,0.2482,0.2482,0.1018,0.1018,1.375245289799268,22,0.32073734447680313,0.19259864598243792,0.03673665639272097,2.945077419281006
7,0.023719008264462813,0.03737589316182624,0.010727964045841714,-3920.303517580427,127.22398951261798,5852.303517580427,-3322.0,2.943920288775949,-1213.4049556651566,70.47329160158918,2889.4049556651566,-3609.0,0.0,0.3,0.2479,0.2479,0.10210000000000001,0.10210000000000001,1.3542212390153998,15,0.3494537347701847,0.201433472556714,0.0388407902349007,3.3711230754852295
8,0.023719008264462813,0.03852237347240418,0.01250478178086897,-3920.303517580427,127.22398951261798,5852.303517580427,-3322.0,2.943920288775949,-1213.4049556651566,70.47329160158918,2889.4049556651566,-3609.0,0.0,0.3,0.2476,0.2476,0.1024,0.1024,1.3952907265847527,24,0.3646210293467638,0.20709756634378454,0.03429466772117204,3.8152427673339844
9,0.0228099173553719,0.038003486941700804,0.011144427624591296,-4075.6325323451665,134.12801209875377,5901.6325323451665,-3333.0,1.699673171197595,-1213.4049556651566,70.47329160158918,2889.4049556651566,-3609.0,0.0,0.3,0.2473,0.2473,0.10270000000000001,0.10270000000000001,1.407504091610014,13,0.3959433425350374,0.21568826607738456,0.039290504166271036,4.2589356899261475
