generation,best_fitness,avg_fitness,std_fitness,best_G,best_tct,best_Makespan,best_profit,best_imbalance,ideal_G,ideal_tct,ideal_Makespan,ideal_profit,ideal_imbalance,weight_G,weight_travel,weight_Makespan,weight_profit,weight_imbalance,hypervolume,pareto_front_size,genotypic_diversity,phenotypic_diversity,priority_diversity,elapsed_time_seconds
0,0.053644622338671816,0.14639739552920253,0.04871640220517835,-21670.513033602976,511.29376160006467,23519.513033602976,-3427.0,1.247219128924647,-2643.79941122084,98.34284512695592,4818.79941122084,-3589.0,0.4714045207910317,1.0,1.0,1.0,1.0,1.0,0.9524096264378876,32,0.4137296721408412,0.1465763998570037,0.16977055712711506,0.0
1,0.03703071672354949,0.08553429042730513,0.05119118115354138,-4855.130651546161,142.2271561540033,6969.130651546161,-3155.0,1.632993161855452,-1336.8682403159855,71.93336681523374,2922.5673177620465,-3589.0,0.4714045207910317,0.3,0.2497,0.2497,0.1003,0.1003,1.4189163067207986,20,0.43354224456559637,0.1465763998570037,0.16977055712711506,0.6992025375366211
2,0.032593856655290104,0.06397511872547718,0.033786811893659355,-2264.249110646211,93.00553579213803,4185.249110646211,-3207.0,1.247219128924647,-1336.8682403159855,71.93336681523374,2922.5673177620465,-3589.0,0.0,0.3,0.2494,0.2494,0.10060000000000001,0.10060000000000001,1.3700772751104475,10,0.35422507696770206,0.17869347250472195,0.07943739233560798,1.1960456371307373
3,0.009031188575395603,0.04669675230887007,0.014027484874040713,-4245.125851244624,131.8111883243537,6195.125851244624,-3489.0,0.9428090415820634,-1336.8682403159855,71.93336681523374,2922.5673177620465,-3589.0,0.0,0.3,0.2491,0.2491,0.1009,0.1009,1.4535957940354205,14,0.26170966106553006,0.17876633650941667,0.051147970442739304,1.6493339538574219
4,0.01766211604095563,0.041595149062580966,0.012149492179681379,-3682.540860611106,122.16393175241535,5619.540860611106,-3382.0,0.0,-1336.8682403159855,71.93336681523374,2922.5673177620465,-3589.0,0.0,0.3,0.2488,0.2488,0.10120000000000001,0.10120000000000001,1.4778893700114575,7,0.18947109607405166,0.1636557836914678,0.041625935362531875,2.2174601554870605
5,0.01766211604095563,0.04248652848175415,0.013549534877449183,-3682.540860611106,122.16393175241535,5619.540860611106,-3382.0,0.0,-1336.8682403159855,71.93336681523374,2922.5673177620465,-3589.0,0.0,0.3,0.2485,0.2485,0.1015,0.1015,1.4573441086571963,9,0.24581187645323602,0.18038771706766507,0.04178802193234915,2.656903028488159
6,0.01766211604095563,0.04170413188394117,0.012040442575387098,-3682.540860611106,122.16393175241535,5619.540860611106,-3382.0,0.0,-1336.8682403159855,71.93336681523374,2922.5673177620465,-3589.0,0.0,0.3,0.2482,0.2482,0.1018,0.1018,1.4496207279585616,7,0.28523734751505264,0.18675065647122052,0.037758925537103444,3.0820705890655518
7,0.01766211604095563,0.039123092823394365,0.010781997411965517,-3682.540860611106,122.16393175241535,5619.540860611106,-3382.0,0.0,-1336.8682403159855,71.93336681523374,2922.5673177620465,-3589.0,0.0,0.3,0.2479,0.2479,0.10210000000000001,0.10210000000000001,1.4710160829791028,5,0.34256250288319934,0.19776481434642396,0.030764617269403532,3.503502607345581
8,0.01766211604095563,0.03756508306406854,0.010730423376978099,-3682.540860611106,122.16393175241535,5619.540860611106,-3382.0,0.0,-1336.8682403159855,71.93336681523374,2922.5673177620465,-3589.0,0.0,0.3,0.2476,0.2476,0.1024,0.1024,1.4890272894703849,7,0.3615485069259527,0.21026973731638693,0.035285448634437167,3.9309093952178955
9,0.01766211604095563,0.03947004879420309,0.014785047495333025,-3682.540860611106,122.16393175241535,5619.540860611106,-3382.0,0.0,-1336.8682403159855,71.93336681523374,2922.5673177620465,-3589.0,0.0,0.3,0.2473,0.2473,0.10270000000000001,0.10270000000000001,1.4416412177808797,10,0.3893250085288995,0.2120187273717704,0.03758624470911851,4.360897541046143
10,0.01766211604095563,0.03931299021060842,0.010413992268058395,-3682.540860611106,122.16393175241535,5619.540860611106,-3382.0,0.0,-1336.8682403159855,71.93336681523374,2922.5673177620465,-3589.0,0.0,0.3,0.247,0.247,0.10300000000000001,0.10300000000000001,1.4028712910206746,10,0.4045745851800033,0.21156094337243564,0.03342352940008216,4.79168701171875
11,0.01766211604095563,0.037333922777976446,0.010655250544939156,-3682.540860611106,122.16393175241535,5619.540860611106,-3382.0,0.0,-1336.8682403159855,71.93336681523374,2922.5673177620465,-3589.0,0.0,0.3,0.2467,0.2467,0.1033,0.1033,1.4284597897116682,5,0.4279501822757321,0.22099274512213976,0.033954824707050794,5.213705539703369
