generation,best_fitness,avg_fitness,std_fitness,best_G,best_tct,best_Makespan,best_profit,best_imbalance,ideal_G,ideal_tct,ideal_Makespan,ideal_profit,ideal_imbalance,weight_G,weight_travel,weight_Makespan,weight_profit,weight_imbalance,hypervolume,pareto_front_size,genotypic_diversity,phenotypic_diversity,priority_diversity,elapsed_time_seconds
0,0.04833159984976587,0.15616355967412163,0.04089717598858516,-16664.34119905744,419.5077545240327,18458.34119905744,-3446.0,1.247219128924647,-2643.79941122084,98.34284512695592,4818.79941122084,-3586.0,0.4714045207910317,1.0,1.0,1.0,1.0,1.0,0.8871122292902593,28,0.3771116765371672,0.14559255180610753,0.16752387453183606,0.0
1,0.037236693091732734,0.0976058261616007,0.04629036948229631,-2644.8571651786524,99.20972691869473,4662.857165178652,-3175.0,2.0548046676563256,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.4714045207910317,0.3,0.2497,0.2497,0.1003,0.1003,1.3919466648384469,16,0.38797831547436773,0.14559255180610753,0.16752387453183606,0.6889171600341797
2,0.03134953897736798,0.09139517850011733,0.04691162632914721,-4278.967755084601,132.2493282309292,6347.967755084601,-3212.0,1.699673171197595,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2494,0.2494,0.10060000000000001,0.10060000000000001,1.317709154184916,15,0.43385740911375187,0.2063770765734819,0.09111315895703337,1.1161839962005615
3,0.029979959919839677,0.06964074596746467,0.03383871714770992,-4278.967755084601,132.2493282309292,6347.967755084601,-3212.0,1.699673171197595,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2491,0.2491,0.1009,0.1009,1.3209785591899001,7,0.3793857601416484,0.205923644344518,0.05637109162390655,1.5587210655212402
4,0.029979959919839677,0.057137263415003935,0.022144777616903893,-4278.967755084601,132.2493282309292,6347.967755084601,-3212.0,1.699673171197595,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2488,0.2488,0.10120000000000001,0.10120000000000001,1.3441148124968845,16,0.3259528151720963,0.19626442351210263,0.04605213152040502,2.018178701400757
5,0.029979959919839677,0.05107534832712764,0.017511977338020734,-4278.967755084601,132.2493282309292,6347.967755084601,-3212.0,1.699673171197595,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2485,0.2485,0.1015,0.1015,1.3218382774739148,15,0.3052840405806623,0.1965676880648742,0.04122240273653166,2.463064670562744
6,0.02396793587174349,0.04729549094416326,0.015175058969293132,-4031.6129222426953,127.45984940941905,5990.612922242695,-3287.0,2.449489742783178,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2482,0.2482,0.1018,0.1018,1.296680243594815,17,0.3722830979517821,0.20306862902261788,0.04492683828319342,2.883845090866089
7,0.026773547094188378,0.044935426583015615,0.015543907345680917,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2479,0.2479,0.10210000000000001,0.10210000000000001,1.3650182705474596,13,0.3752824323983389,0.21020484868573136,0.04272998132440531,3.294701099395752
8,0.026773547094188378,0.042741571777681876,0.014404898604398243,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2476,0.2476,0.1024,0.1024,1.3155323674261576,16,0.39413646699935095,0.21279660050726656,0.03891749552739029,3.059297800064087
9,0.026773547094188378,0.042079239847498916,0.012010445845397047,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2473,0.2473,0.10270000000000001,0.10270000000000001,1.3402362135376586,10,0.4079834643460261,0.21666275450541617,0.03749933599233533,3.5196242332458496
10,0.026773547094188378,0.042432478025807005,0.015346615634418158,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.247,0.247,0.10300000000000001,0.10300000000000001,1.3044237555089628,15,0.41715925616604693,0.22336039460425267,0.030743159731269443,3.941485643386841
11,0.026773547094188378,0.046426960538330155,0.01828151822109617,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2467,0.2467,0.1033,0.1033,1.3262879319738186,13,0.44222915743605884,0.22754657824193514,0.03865774933206075,4.355600357055664
12,0.026773547094188378,0.043784360223718816,0.0171178148364017,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2464,0.2464,0.10360000000000001,0.10360000000000001,1.347938179794775,16,0.45144382297211066,0.22934015420796,0.04048340821999587,4.772757291793823
13,0.026773547094188378,0.0418487556456238,0.014226493717363153,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.24609999999999999,0.24609999999999999,0.1039,0.1039,1.290868408857717,14,0.45761502197769244,0.23118204262709366,0.03463958326165518,5.2112648487091064
14,0.026773547094188378,0.043816814695359245,0.01652770147554805,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2458,0.2458,0.10420000000000001,0.10420000000000001,1.3193788566118143,10,0.46046175692232766,0.2332307765235791,0.03457114077274003,5.637548923492432
15,0.026773547094188378,0.04442724557311076,0.016781842776322907,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2455,0.2455,0.10450000000000001,0.10450000000000001,1.320263300281121,12,0.470605195444193,0.23892788648126648,0.041458265006703195,6.043715238571167
16,0.026773547094188378,0.04510080837086439,0.01656548748764526,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2452,0.2452,0.1048,0.1048,1.3683836142193697,9,0.48331507789675426,0.24120590678154857,0.04072277084682659,6.464289665222168
17,0.026773547094188378,0.04629064026980502,0.018263041817134146,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2449,0.2449,0.1051,0.1051,1.318813330254414,8,0.48281999387367214,0.2380327848402343,0.04000024147198853,6.866898775100708
18,0.026773547094188378,0.042901335480969624,0.012059233278826707,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.24459999999999998,0.24459999999999998,0.1054,0.1054,1.3420670554787846,9,0.4882468536925088,0.24360331515687617,0.04134553119489141,7.30890965461731
19,0.026773547094188378,0.04410226242155886,0.016783723139051295,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2443,0.2443,0.1057,0.1057,1.3476980677399675,9,0.4718710900882914,0.2397817522517367,0.03968782724144366,7.708524703979492
20,0.026773547094188378,0.04308110610424345,0.018020060757118053,-3490.5360541272876,119.14208813320191,5480.536054127288,-3252.0,1.632993161855452,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.244,0.244,0.106,0.106,1.3195068201368676,8,0.46840363765938464,0.23485863637327184,0.039234747469666105,8.103456020355225
21,0.01595190380761523,0.04487875651007453,0.02051230933935675,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2437,0.2437,0.10629999999999999,0.10629999999999999,1.3596404785866778,9,0.4840291891635151,0.23865573429559636,0.03951240140060403,8.507445335388184
22,0.01595190380761523,0.046487843945489125,0.019093616985819732,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.24339999999999998,0.24339999999999998,0.1066,0.1066,1.3335826740944763,12,0.487952275004797,0.23749066435629548,0.0369953482359045,8.915139436721802
23,0.01595190380761523,0.04636212060011631,0.01932475282859951,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.24309999999999998,0.24309999999999998,0.1069,0.1069,1.3211390769066516,11,0.4866240084712563,0.2413939008379458,0.037678154620782,9.348708391189575
24,0.01595190380761523,0.04653093347068805,0.016675817326904444,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2428,0.2428,0.1072,0.1072,1.3560070675007874,9,0.4928623453400174,0.2420326642947131,0.039746935017002875,9.76531457901001
25,0.01595190380761523,0.04399188166165511,0.01593987671949232,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2425,0.2425,0.1075,0.1075,1.3425878730390488,6,0.4980934917094978,0.24492264435071806,0.044428906181244454,10.17305064201355
26,0.01595190380761523,0.043658865499646315,0.016098261832836917,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2422,0.2422,0.10779999999999999,0.10779999999999999,1.3509186357227856,8,0.4966663472329257,0.2415605848179118,0.03950547838307491,10.575446367263794
27,0.01595190380761523,0.0435180706232171,0.015103574090915102,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.24189999999999998,0.24189999999999998,0.1081,0.1081,1.3260165318789274,9,0.4870330153280441,0.24047985179813713,0.04036401461977155,10.974122524261475
28,0.01595190380761523,0.0446850151952914,0.018446397486830992,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.24159999999999998,0.24159999999999998,0.1084,0.1084,1.3161934099339518,9,0.48904568000791504,0.23847628305870622,0.034007437005473394,11.391166925430298
29,0.01595190380761523,0.04461544472080865,0.018196770825458234,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2413,0.2413,0.1087,0.1087,1.3341712951100548,6,0.49923329923087834,0.24226910982501937,0.03238292331288921,11.796908617019653
30,0.01595190380761523,0.04662518673678136,0.017375004959955483,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.241,0.241,0.109,0.109,1.330044364443432,10,0.4941580161261426,0.24417140263798343,0.03816448957853236,12.198437929153442
31,0.01595190380761523,0.04890950267368668,0.0194217853669482,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2407,0.2407,0.1093,0.1093,1.3243043258144462,7,0.5045498549578639,0.24316840301931986,0.04144978761171795,12.598573923110962
32,0.01595190380761523,0.045890203962758544,0.016087869605154962,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.24039999999999997,0.24039999999999997,0.1096,0.1096,1.3340938258533703,12,0.4961607173790238,0.24469844895085968,0.044741633294533345,12.992920875549316
33,0.01595190380761523,0.04827498387298938,0.02073526588437263,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.24009999999999998,0.24009999999999998,0.1099,0.1099,1.3311115164015075,6,0.48647551693820323,0.24593593917272477,0.0453807530270623,13.416190385818481
34,0.01595190380761523,0.04479237593359343,0.014383331639538427,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.23979999999999999,0.23979999999999999,0.1102,0.1102,1.332837649071216,11,0.4799007853081198,0.2440600071718605,0.0449094449038052,13.851689577102661
35,0.01595190380761523,0.04495326655689958,0.018710733515847656,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2395,0.2395,0.1105,0.1105,1.3182111722640677,5,0.4913114035865591,0.24264106208443212,0.04619495830189966,14.248982906341553
36,0.01595190380761523,0.04254100459426241,0.013984181611003952,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.23920000000000002,0.23920000000000002,0.11080000000000001,0.11080000000000001,1.3495954512139372,8,0.4844888148285083,0.23916574204587215,0.04088919429665289,14.645904064178467
37,0.01595190380761523,0.04776956910762324,0.021126423045820773,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2389,0.2389,0.11110000000000002,0.11110000000000002,1.351073083356115,8,0.4797636137569183,0.23469118928181587,0.04086823100059961,15.046849012374878
38,0.01595190380761523,0.045733988175990475,0.018566533312654454,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2386,0.2386,0.11140000000000001,0.11140000000000001,1.3594771076727967,9,0.49038005873807977,0.24068229957566484,0.0412365662758865,15.44432806968689
39,0.01595190380761523,0.042616290999918,0.015608686282168598,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2383,0.2383,0.11170000000000001,0.11170000000000001,1.3332139250373936,6,0.4938388931527344,0.24010386953147256,0.041211085910500274,15.859742403030396
40,0.01595190380761523,0.0457046632444767,0.01647591294500872,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.23800000000000002,0.23800000000000002,0.11200000000000002,0.11200000000000002,1.3407648905573075,12,0.4839088273612241,0.24004466150323003,0.04170510112698672,16.276281118392944
41,0.01595190380761523,0.048128729434726264,0.020077878410626283,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.23770000000000002,0.23770000000000002,0.11230000000000001,0.11230000000000001,1.3244614737726765,10,0.49279651299759847,0.24075121094011567,0.04374106576539594,16.67780900001526
42,0.01595190380761523,0.04499264289321259,0.016164289470567566,-3768.018974537017,128.25043123947765,5643.018974537017,-3387.0,0.9428090415820634,-717.4647415757745,60.84060345306767,2494.4647415757745,-3586.0,0.0,0.3,0.2374,0.2374,0.11260000000000002,0.11260000000000002,1.3309764638931691,9,0.49526926797670795,0.24384519260942128,0.042098109547546524,17.076629877090454
