generation,best_fitness,avg_fitness,std_fitness,best_G,best_tct,best_Makespan,best_profit,best_imbalance,ideal_G,ideal_tct,ideal_Makespan,ideal_profit,ideal_imbalance,weight_G,weight_travel,weight_Makespan,weight_profit,weight_imbalance,hypervolume,pareto_front_size,genotypic_diversity,phenotypic_diversity,priority_diversity,elapsed_time_seconds
0,0.05707311628699854,0.15754400303723207,0.041995905972756396,-21144.723621395962,522.1073550317265,22972.723621395962,-3514.0,0.4714045207910317,-2643.79941122084,98.34284512695592,4818.79941122084,-3582.0,0.4714045207910317,1.0,1.0,1.0,1.0,1.0,0.8890743568583781,22,0.49980573007969886,0.14496473989878073,0.16681208127360117,0.0
1,0.029567408651826967,0.09555145695424175,0.05238386400162551,-2430.821782549243,95.77873440324441,4405.821782549243,-3230.0,1.4142135623730951,-1123.4474738812896,78.04456391000205,1936.4474738812896,-3582.0,0.4714045207910317,0.3,0.2497,0.2497,0.1003,0.1003,1.4363041840760158,15,0.43178824329462595,0.14496473989878073,0.16681208127360117,0.8048725128173828
2,0.02603947921041579,0.07683002413817716,0.03869170462462273,-3280.1134417680787,113.78507482104519,5234.113441768079,-3272.0,0.4714045207910317,-1123.4474738812896,69.18456425899102,1936.4474738812896,-3582.0,0.4714045207910317,0.3,0.2494,0.2494,0.10060000000000001,0.10060000000000001,1.3939535070426954,9,0.37353869208484825,0.1950718728151495,0.08340991850612911,1.2386221885681152
3,0.0251994960100798,0.05679846253876198,0.02805084658157156,-4383.577802105518,136.33144259798974,6407.577802105518,-3282.0,0.4714045207910317,-1123.4474738812896,69.18456425899102,1936.4474738812896,-3582.0,0.0,0.3,0.2491,0.2491,0.1009,0.1009,1.3736338660522593,8,0.33296631574289137,0.19781184412019054,0.05179835284749217,1.654566764831543
4,0.019067618647627047,0.046463546893283164,0.019983501266395125,-3554.209125531752,119.06976359851635,5477.209125531752,-3355.0,0.9428090415820634,-1123.4474738812896,69.18456425899102,1936.4474738812896,-3582.0,0.0,0.3,0.2488,0.2488,0.10120000000000001,0.10120000000000001,1.4342798829316565,13,0.25484584985158043,0.1848372522944346,0.048484007766184445,2.0821781158447266
5,0.019067618647627047,0.03910078013562526,0.012619004518096673,-3554.209125531752,119.06976359851635,5477.209125531752,-3355.0,0.9428090415820634,-1123.4474738812896,69.18456425899102,1936.4474738812896,-3582.0,0.0,0.3,0.2485,0.2485,0.1015,0.1015,1.4079205073078973,13,0.2853427405111728,0.1863385908428658,0.041624842223708096,2.5385825634002686
6,0.019067618647627047,0.0374984701624863,0.010638603006623677,-3554.209125531752,119.06976359851635,5477.209125531752,-3355.0,0.9428090415820634,-1123.4474738812896,69.18456425899102,1936.4474738812896,-3582.0,0.0,0.3,0.2482,0.2482,0.1018,0.1018,1.4119977006528452,7,0.3073615764604442,0.1868234372090546,0.03996365962289696,2.969916820526123
7,0.019067618647627047,0.03746643730330465,0.011394038850278718,-3554.209125531752,119.06976359851635,5477.209125531752,-3355.0,0.9428090415820634,-1123.4474738812896,69.18456425899102,1936.4474738812896,-3582.0,0.0,0.3,0.2479,0.2479,0.10210000000000001,0.10210000000000001,1.4584962674360786,11,0.3477202185932366,0.1984722247765605,0.03581050993838733,3.383474111557007
8,0.019067618647627047,0.035777204999209465,0.010611314625515149,-3554.209125531752,119.06976359851635,5477.209125531752,-3355.0,0.9428090415820634,-1123.4474738812896,69.18456425899102,1936.4474738812896,-3582.0,0.0,0.3,0.2476,0.2476,0.1024,0.1024,1.435692440261811,13,0.37065562387510903,0.20996595417295838,0.038129446420619294,3.825042963027954
9,0.015707685846283074,0.034481167940323035,0.01189662020102354,-3168.8374430437707,112.19638762319491,5048.837443043771,-3395.0,1.8856180831641267,-1123.4474738812896,69.18456425899102,1936.4474738812896,-3582.0,0.0,0.3,0.2473,0.2473,0.10270000000000001,0.10270000000000001,1.4325011031023775,8,0.37986487314939416,0.21389103985422037,0.03676861120759949,4.246135711669922
