generation,best_fitness,avg_fitness,std_fitness,best_G,best_tct,best_Makespan,best_profit,best_imbalance,ideal_G,ideal_tct,ideal_Makespan,ideal_profit,ideal_imbalance,weight_G,weight_travel,weight_Makespan,weight_profit,weight_imbalance,hypervolume,pareto_front_size,genotypic_diversity,phenotypic_diversity,priority_diversity,elapsed_time_seconds
0,0.05773502691896257,0.14638632313617717,0.048200729680182006,-19588.175630233418,486.09490068712313,21388.175630233418,-3462.0,1.247219128924647,-2643.79941122084,98.34284512695592,4818.79941122084,-3633.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8786503735382157,30,0.4238835891628956,0.14329396124920202,0.16872039838223837,0.0
1,0.04053254437869823,0.11275185285913515,0.05021604410348433,-3534.7445151796146,119.7770546778177,5509.744515179615,-3222.0,2.449489742783178,-2038.3268904655024,85.56014660564898,3390.0862881100975,-3633.0,0.0,0.3,0.2497,0.2497,0.1003,0.1003,1.379103745329072,15,0.39984550670933566,0.14329396124920202,0.16872039838223837,0.6819427013397217
2,0.0373134328358209,0.09441324626865671,0.048105381215797334,-5517.694416473134,160.4615833292156,7541.694416473134,-3233.0,1.4142135623730951,-1255.6325833871742,69.65175709334413,3273.6325833871742,-3633.0,0.0,0.3,0.2494,0.2494,0.10060000000000001,0.10060000000000001,1.3178283528902865,11,0.44765648240764494,0.20596911963695969,0.09260813629862404,1.1605958938598633
3,0.026865671641791045,0.05936278911770617,0.022815670005434507,-5543.513755486366,162.79377729318188,7488.513755486366,-3345.0,3.2998316455372216,-1255.6325833871742,69.65175709334413,3273.6325833871742,-3633.0,0.0,0.3,0.2491,0.2491,0.1009,0.1009,1.3567028491341668,17,0.3142951033778289,0.19408700547022134,0.05296896638294269,1.7699720859527588
4,0.022574626865671646,0.0492959270882241,0.012353469435337324,-5483.950682774607,156.5614725578043,7514.950682774607,-3391.0,0.816496580927726,-1255.6325833871742,69.65175709334413,3273.6325833871742,-3633.0,0.0,0.3,0.2488,0.2488,0.10120000000000001,0.10120000000000001,1.437952852861482,14,0.22490334415627802,0.16818674718062698,0.04218569153862773,2.2254276275634766
5,0.024347014925373136,0.04670729619603509,0.013246982467707152,-4050.7405550414533,133.44864897821483,5871.740555041453,-3372.0,1.632993161855452,-1255.6325833871742,69.65175709334413,3273.6325833871742,-3633.0,0.0,0.3,0.2485,0.2485,0.1015,0.1015,1.3687382228940421,8,0.2310377822684494,0.1708264979127442,0.03537647148780594,2.676739454269409
6,0.024347014925373136,0.04274063698103981,0.011237337655857833,-4050.7405550414533,133.44864897821483,5871.740555041453,-3372.0,1.632993161855452,-1255.6325833871742,69.65175709334413,3273.6325833871742,-3633.0,0.0,0.3,0.2482,0.2482,0.1018,0.1018,1.3782461288113605,5,0.26512330357468883,0.18635936082860444,0.04016628459108747,3.132392644882202
7,0.023414179104477614,0.04058166585803135,0.011293855899401602,-3556.653236650127,121.14784970333615,5451.653236650127,-3382.0,2.160246899469287,-1255.6325833871742,69.65175709334413,3273.6325833871742,-3633.0,0.0,0.3,0.2479,0.2479,0.10210000000000001,0.10210000000000001,1.3978287335271122,13,0.3043470389504287,0.1932113290792572,0.03984153679859314,3.5812153816223145
8,0.023414179104477614,0.03980629693851968,0.011520133129947369,-3556.653236650127,121.14784970333615,5451.653236650127,-3382.0,2.160246899469287,-1255.6325833871742,69.65175709334413,3273.6325833871742,-3633.0,0.0,0.3,0.2476,0.2476,0.1024,0.1024,1.4330436531140638,13,0.3479170612049234,0.20073506189118,0.036459015520059236,4.062246084213257
9,0.023414179104477614,0.03989628232578506,0.011868764081247292,-3556.653236650127,121.14784970333615,5451.653236650127,-3382.0,2.160246899469287,-1255.6325833871742,69.65175709334413,3273.6325833871742,-3633.0,0.0,0.3,0.2473,0.2473,0.10270000000000001,0.10270000000000001,1.3637114594235182,17,0.3877660169878865,0.20544283938888283,0.03351031457193921,4.505661487579346
