generation,best_fitness,avg_fitness,std_fitness,best_G,best_tct,best_Makespan,best_profit,best_imbalance,ideal_G,ideal_tct,ideal_Makespan,ideal_profit,ideal_imbalance,weight_G,weight_travel,weight_Makespan,weight_profit,weight_imbalance,hypervolume,pareto_front_size,genotypic_diversity,phenotypic_diversity,priority_diversity,elapsed_time_seconds
0,0.07348052078838475,0.15274718001480334,0.0402421482612346,-22176.512577553684,522.163316903341,24019.512577553684,-3459.0,1.247219128924647,-2643.79941122084,98.34284512695592,4818.79941122084,-3592.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7198271728948814,31,0.3984296897927976,0.1446070551797248,0.1657833050770051,0.0
1,0.03333333333333333,0.10266892190825713,0.0502956409350802,-3025.2412716341605,105.2090055435543,5155.2412716341605,-3222.0,2.0548046676563256,-1275.8714757380485,71.7285725789768,2940.8714757380485,-3592.0,0.0,0.3,0.2497,0.2497,0.1003,0.1003,1.3812997420557496,17,0.38871705091325626,0.1446070551797248,0.1657833050770051,0.6915428638458252
2,0.03333333333333333,0.09319337071587126,0.042773227553526263,-3025.2412716341605,105.2090055435543,5155.2412716341605,-3222.0,2.0548046676563256,-1275.8714757380485,71.7285725789768,2940.8714757380485,-3592.0,0.0,0.3,0.2494,0.2494,0.10060000000000001,0.10060000000000001,1.3107358555292399,14,0.38041625756780983,0.20196487270747726,0.08861732336473609,0.39994001388549805
3,0.030900900900900904,0.08032948245534018,0.03957696585680425,-3774.7144944775364,122.6109466910114,5762.714494477536,-3249.0,1.632993161855452,-1275.8714757380485,71.7285725789768,2940.8714757380485,-3592.0,0.0,0.3,0.2491,0.2491,0.1009,0.1009,1.3408055449029561,22,0.3580588264036079,0.20415288795116568,0.05651312050651333,1.0024242401123047
4,0.030900900900900904,0.06316603965320064,0.02565749256271854,-3774.7144944775364,122.6109466910114,5762.714494477536,-3249.0,1.632993161855452,-1275.8714757380485,71.7285725789768,2940.8714757380485,-3592.0,0.0,0.3,0.2488,0.2488,0.10120000000000001,0.10120000000000001,1.351878705558232,11,0.31965365106464444,0.2039544889336326,0.05174334678284021,1.4907166957855225
5,0.030720720720720726,0.051880121163298015,0.01729366617041657,-3253.169152610926,113.38153672468725,5102.169152610926,-3251.0,0.4714045207910317,-1275.8714757380485,71.7285725789768,2940.8714757380485,-3592.0,0.0,0.3,0.2485,0.2485,0.1015,0.1015,1.3526096236336302,9,0.3093765137484921,0.19499848207846904,0.048548663758457296,1.9524352550506592
6,0.030720720720720726,0.04722785355171776,0.012413832861552041,-3253.169152610926,113.38153672468725,5102.169152610926,-3251.0,0.4714045207910317,-1275.8714757380485,71.7285725789768,2940.8714757380485,-3592.0,0.0,0.3,0.2482,0.2482,0.1018,0.1018,1.3893028098451066,6,0.3130988671761763,0.19667198046677972,0.040424904332311315,2.373133420944214
7,0.029099099099099104,0.04542133386576195,0.019589964859986837,-3688.545120992105,122.656558244269,5519.545120992105,-3269.0,2.943920288775949,-1275.8714757380485,71.7285725789768,2940.8714757380485,-3592.0,0.0,0.3,0.2479,0.2479,0.10210000000000001,0.10210000000000001,1.3850872991280672,12,0.33090644628391813,0.2030776946931521,0.03749235761328445,2.8074779510498047
8,0.02873873873873874,0.043456373421563485,0.013642553703662687,-3756.332841110039,123.65940958934868,5688.332841110039,-3273.0,3.2998316455372216,-1275.8714757380485,71.7285725789768,2940.8714757380485,-3592.0,0.0,0.3,0.2476,0.2476,0.1024,0.1024,1.4036390897952358,15,0.3754737896204823,0.2097915065298429,0.03706190745870463,3.2533843517303467
9,0.02873873873873874,0.044059294629754636,0.013525787595280139,-3756.332841110039,123.65940958934868,5688.332841110039,-3273.0,3.2998316455372216,-1275.8714757380485,71.7285725789768,2940.8714757380485,-3592.0,0.0,0.3,0.2473,0.2473,0.10270000000000001,0.10270000000000001,1.3422952434313102,20,0.3986596747012016,0.21861333299886135,0.03753197341341634,3.721867799758911
