generation,best_fitness,avg_fitness,std_fitness,best_G,best_tct,best_Makespan,best_profit,best_imbalance,ideal_G,ideal_tct,ideal_Makespan,ideal_profit,ideal_imbalance,weight_G,weight_travel,weight_Makespan,weight_profit,weight_imbalance,hypervolume,pareto_front_size,genotypic_diversity,phenotypic_diversity,priority_diversity,elapsed_time_seconds
0,0.07040940930810538,0.15455002018521422,0.04029215436446434,-22522.578935500544,553.4222485341032,24350.578935500544,-3518.0,1.247219128924647,-2643.79941122084,98.34284512695592,4818.79941122084,-3637.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7321783282885712,38,0.38915433427027724,0.14609881976887518,0.16736526189988843,0.0
1,0.03510125361620058,0.09372016667528688,0.04427711548557731,-3962.785654037054,124.01603375585825,6076.785654037054,-3273.0,1.699673171197595,-889.7040176842174,63.36313081922212,2645.0247694282725,-3637.0,0.0,0.3,0.2497,0.2497,0.1003,0.1003,1.379544411702365,20,0.36653252115892443,0.14609881976887518,0.16736526189988843,0.6929454803466797
2,0.03510125361620058,0.08236586745839741,0.03975860039892209,-3962.785654037054,124.01603375585825,6076.785654037054,-3273.0,1.699673171197595,-889.7040176842174,63.36313081922212,2645.0247694282725,-3637.0,0.0,0.3,0.2494,0.2494,0.10060000000000001,0.10060000000000001,1.2799558886433413,12,0.32177017416376225,0.19219307119036155,0.08931869223482881,1.1450634002685547
3,0.03510125361620058,0.06486081724206111,0.02213280277171636,-3962.785654037054,124.01603375585825,6076.785654037054,-3273.0,1.699673171197595,-889.7040176842174,63.36313081922212,2645.0247694282725,-3637.0,0.0,0.3,0.2491,0.2491,0.1009,0.1009,1.317141396521092,10,0.2965211877354498,0.1839465614494898,0.04251733947035916,1.5825912952423096
4,0.029893924783027964,0.05666856995975863,0.017342264726834727,-3666.5567381154387,122.70775517642258,5644.556738115439,-3327.0,2.0548046676563256,-889.7040176842174,63.36313081922212,2645.0247694282725,-3637.0,0.0,0.3,0.2488,0.2488,0.10120000000000001,0.10120000000000001,1.3447142126966185,18,0.27068139496282234,0.18714217739474887,0.04313715840782817,2.0189459323883057
5,0.029893924783027964,0.05458649970883777,0.014691029767388527,-3666.5567381154387,122.70775517642258,5644.556738115439,-3327.0,2.0548046676563256,-889.7040176842174,63.36313081922212,2645.0247694282725,-3637.0,0.0,0.3,0.2485,0.2485,0.1015,0.1015,1.2717682013900171,14,0.32058606059247835,0.18941922242976197,0.04046388906712074,2.4596140384674072
6,0.029893924783027964,0.0541009841917269,0.016373379657483204,-3666.5567381154387,122.70775517642258,5644.556738115439,-3327.0,2.0548046676563256,-889.7040176842174,63.36313081922212,2645.0247694282725,-3637.0,0.0,0.3,0.2482,0.2482,0.1018,0.1018,1.2665314736839086,14,0.3385795529534985,0.19717056594687948,0.04343519366830164,2.882772207260132
7,0.029893924783027964,0.050614738435315616,0.013519542219307986,-3666.5567381154387,122.70775517642258,5644.556738115439,-3327.0,2.0548046676563256,-889.7040176842174,63.36313081922212,2645.0247694282725,-3637.0,0.0,0.3,0.2479,0.2479,0.10210000000000001,0.10210000000000001,1.2851645706830608,16,0.38303306970785905,0.2057487909386586,0.04253388767428529,3.323533773422241
8,0.029893924783027964,0.050267524196670646,0.013011479441593086,-3666.5567381154387,122.70775517642258,5644.556738115439,-3327.0,2.0548046676563256,-889.7040176842174,63.36313081922212,2645.0247694282725,-3637.0,0.0,0.3,0.2476,0.2476,0.1024,0.1024,1.3166442838384198,10,0.40101923927796107,0.21681897641230724,0.03849568404959906,3.7543158531188965
9,0.029893924783027964,0.0503916800348492,0.016818057079681967,-3666.5567381154387,122.70775517642258,5644.556738115439,-3327.0,2.0548046676563256,-889.7040176842174,63.36313081922212,2645.0247694282725,-3637.0,0.0,0.3,0.2473,0.2473,0.10270000000000001,0.10270000000000001,1.2853123151982477,11,0.41909991636166216,0.21915194968521637,0.034759343996065825,4.176564693450928
